track_id,name,artists,tempo,energy,danceability,valence,loudness
5cHPZbPlo4Lv82mTP45WfU,DJ Got Us Fallin' In Love (feat. Pitbull) - Jump Smokers Radio Mix,"USHER, Pitbull, Jump Smokers",126,0.8652,0.8932,0.6895,-6.15
0oliuZWC43aafuxqNlGuxy,Just Got Paid (feat. French Montana) - M-22 Remix,"Sigala, Ella Eyre, Meghan Trainor, French Montana, M-22",123.78,0.6516,0.5979,0.3615,-5.25
25hzDByizJNuGTRChXMkFj,365 - Ellis Remix,"Zedd, Katy Perry, ellis",112.04,0.9311,0.8661,0.5018,-8.05
0SvTKEBT6vWVqQuEAd1A6w,Complicated (feat. Kiiara) - Brennan Heart Remix,"Dimitri Vegas & Like Mike, David Guetta, Kiiara, Brennan Heart",179.76,0.8095,0.5463,0.6773,-3.02
43byoJF6OuPtVvUqUydU0G,We Found Love - R3hab's XS Remix Edit,"Rihanna, Calvin Harris, R3HAB",123.95,0.7504,0.33,0.5923,-8.21
5oWg1pM72PUl0ytKEot3LP,Umbrella - Lindbergh Palace,"Rihanna, JAY-Z, Lindbergh Palace",158.5,0.5813,0.9562,0.2042,0
7Ar4RGXyC9txrAWqGih972,Kiss It Better - R3hab Remix,Rihanna,102.08,0.8491,0.1432,0.4587,-10.42
40WECPl4ve5Vc5LWwK01k1,This Is What You Came For - R3hab X Henry Fong Remix,"Calvin Harris, Rihanna, R3HAB, Henry Fong",142.7,0.8165,0.766,0.7508,-1.54
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,"Panic! At The Disco, Don Diablo",126.05,0.8037,0.8974,0.4401,-2.31
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,"Ellie Goulding, Don Diablo",124.16,0.7198,0.281,0.5597,-4.33
4kXDTeaXTJGRlyGQ15fhvA,Bang Bang - 3LAU Remix,"Jessie J, Ariana Grande, Nicki Minaj",117.61,0.8934,0.9096,0.4235,-3.89
6dfXwa0dI1sBm4CIePuOYM,Levels,Avicii,126,0.4869,0.4291,0.7156,-7.44
2V05pcM6aYAZOTkL2WMwRq,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Haywyre Remix,"Martin Garrix, Macklemore, Fall Out Boy, Haywyre",117.12,0.6719,0.7988,0.3884,-7.25
1CshSPWFrIZTXrAXHMc4jG,Stay (Don't Go Away) [feat. Raye] - David Guetta & R3HAB Remix,"David Guetta, RAYE, R3HAB",126.82,0.5522,0.356,0.3529,-2.52
3ajiUFrVUHsmU5F2pv3kzd,Audio - CID Remix,"Sia, Diplo, Labrinth, LSD, CID",123.78,0.744,0.6055,0.1512,-5.98
2bihWPzbWEX5jBoZavYfMo,American Boy - Brooks Remix / Extended,"Estelle, Kanye West, Brooks",166.64,0.7472,0.4295,0.7305,-4.34
389MC596K4IN35zaHAyuYz,Scared To Be Lonely - Brooks Remix,"Martin Garrix, Dua Lipa, Brooks",128,0.4444,0.8971,0.2474,-11.64
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean (feat. Khalid) - David Guetta Remix,"Martin Garrix, David Guetta, Khalid",126.82,0.3247,0.3009,0.3718,-4.96
7swFgLy1v4he4fZUpIWwiK,Wigs (feat. City Girls & Antha Pantha),"A$AP Ferg, City Girls, Antha Pantha",176.68,0.5903,0.8188,0.2577,-2.88
5EdYlCWou17k0N1PADLKfO,Call You Mine (feat. Bebe Rexha) - Asketa & Natan Chaim Remix,"The Chainsmokers, Bebe Rexha, Asketa & Natan Chaim",114.84,0.8586,0.4648,0.474,-1.36
4QAUGy6k7c3IOAhgWz52r7,Heaven - David Guetta & MORTEN Remix,"Avicii, David Guetta, MORTEN",126.05,0.709,0.7825,0.5291,-5.27
3AUW7mAGx1BICBWqsuFgh4,Silence - Tiësto's Big Room Remix,"Marshmello, Khalid, Tiësto",130.01,0.7629,0.2808,0.3045,-10.31
6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",126,0.8154,0.8007,0.7423,-7.75
0xMd5bcWTbyXS7wPrBtZA6,Burn,Ellie Goulding,173.7,0.9578,0.7084,0.685,-5.23
1e8PAfcKUYoKkxPhrHqw4x,Someone You Loved - Future Humans Remix,"Lewis Capaldi, Future Humans",123.78,0.4389,0.6519,0.5552,-12.24
0SyxZC4wlqAwf20cHE6Xon,Bulletproof,"La Roux, GAMPER & DADONI",123,0.8737,0.798,0.7924,-8.11
4XOnM8efyB3PQanXQnwlGO,Bananza (Belly Dancer) - DJ Shaan Remix,"Akon, DJ Shaan",122.01,0.8517,0.7026,0.5183,-6.47
2gTUJ0vJMGoYzaPwfJSqbS,Sweat - Snoop Dogg vs David Guetta Remix,"Snoop Dogg, David Guetta",130,0.9362,0.692,0.4105,-1.36
6IYvjFPDOwImnHs9yTLcuO,Don't Stop The Party,"Pitbull, TJR",126.8,0.9069,0.5351,0.5784,-6.98
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"Pitbull, Chris Brown",119.8,0.747,0.5753,0.6068,-13.65
5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,"Alex Gaudino, Crystal Waters",128,0.9259,0.6215,0.5071,-5.02
4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),"Pitbull, John Ryan",123,0.6175,0.7265,0.4012,-4.82
1wAXODAAL6hY64ZdhrnjBO,Drive By,Train,122,0.9004,0.9015,0.522,-6.82
6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,Darude,136,0.2586,0.6779,0.4087,-3.42
4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,138.16,0.9293,0.6341,0.2958,-3.79
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,126.43,0.8812,0.7893,0.6022,-2.03
57KrVuOJCmqLPMY6qaL6sW,Danza Kuduro - Original Mix,Don Lore V,130,0.7612,0.4213,0.4595,-3.47
25eqvo98PrVPYkT7pT5oka,Rude Boy,AZ2A,124.16,0.766,0.6555,0.4372,-4.09
1dP519dbEob8H6wiouRdaY,Family Affair (Dance For Me),David Guetta,144.86,0.919,0.536,0.7203,-10.31
6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,Sean Paul,200.7,0.5971,0.4638,0.5996,-7.38
7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna,128,0.4878,0.4438,0.4293,0
0CzJlMusD7CyBa7H9VyxC6,Show Me Love - Radio Edit,Doctor Y,128,0.5912,0.5399,0.6113,-2.19
36VkLBq245WRvM9pVjpQNY,Rainfall (Praise You) - Nathan Dawe Remix,"Tom Santa, Nathan Dawe",182.34,0.6386,0.6003,0.4327,-7.09
2QtxlzvSBONjs1bDC34ixs,Yeah 3x,Chris Brown,133.86,0.6748,0.7826,0.4981,-5.73
1UciKCEFVOwVxnhHGhsQhJ,Hotel Room Service - DJ Dizzy Hotel Motel Remix,DJ Dizzy,149.11,0.8525,0.2411,0.2749,-5.9
2SSYLcSiT7oImgsS8cPyQu,Hot Right Now (feat. RITA ORA) - Radio Edit,"DJ Fresh, Rita Ora",116.08,0.7412,0.4674,0.6438,-4.26
7vHyJPO7x2OsrsNR8AkCVF,Play Hard (feat. Ne-Yo & Akon) - R3hab Remix,"David Guetta, Akon, Ne-Yo, R3HAB",130,0.6547,0.7311,0.6823,-4.31
4hTKcE0mUgPkfmv4u98Q5p,Gas Pedal - Dave Audé Radio Remix,"Sage The Gemini, Iamsu!, Dave Audé",128,0.8473,0.7378,0.7198,-11.52
6WwzdsP1Y1bb4NYXpgn5CD,TMO (Turn Me On) [feat. Kevin Lyttle],"Luude, Bru-C, Kevin Lyttle",94.48,0.8776,0.4099,0.2571,-4.41
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),"Calvin Harris, Ne-Yo",128,0.6757,0.4008,0.5237,-9.4
1V4jC0vJ5525lEF1bFgPX2,Shots,"LMFAO, Lil Jon",128,0.7848,0.2748,0.5076,-7.49
19igioUqQfSiig2X9HPPkw,Champagne Showers,"LMFAO, Natalia Kills",130,0.5804,0.5245,0.4908,-6.72
5hHvFrMnwic82WwRLr4WY0,Her,Megan Thee Stallion,132.51,0.729,0.5732,0.8515,-11.55
4Lm3Eh62HxFtOeY7Ra1CaI,Body - Joel Corry Remix,"Megan Thee Stallion, Joel Corry",154.36,0.7219,0.9622,0.2339,-5.79
3XCpS4k8WqNnCpcDOSRRuz,Escapism. - Sped Up,"RAYE, 070 Shake",141.57,0.8484,0.9414,0.6906,-4.2
5tqyZmF6uEoTkD6ja7KZjv,Wop (Official Version),J. Dash,112,0.6612,0.8903,0.0796,-5.14
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. JAY-Z),"Beyoncé, JAY-Z",99.2,0.4114,0.7607,0.1599,0
6qUSs4FDzZUdAhY6JDIJfa,Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",128,0.871,0.5122,0.3725,-9.21
3Tu7uWBecS6GsLsL8UONKn,Don't Stop the Party (feat. TJR),"Pitbull, TJR",126.8,0.5447,0.4489,0.2714,-2.5
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,"will.i.am, Britney Spears",130,0.7061,0.8541,0.8083,-6.82
6pIbLGfw7nJ51lXbUobeYV,I Didn't Come This Far to Only Come This Far (The Journey),Fearless Motivation,119.84,0.8752,0.3143,0.8061,-8.96
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,86.72,0.4231,0.2706,0.428,-8.04
3h76tbaYIamSeJL81X7ZwI,Cry,Benson Boone,191.64,0.4624,0.4796,0.9396,-10.78
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,142.75,0.7266,0.5053,0.2975,-10.15
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),"J. Cole, Cults, Amber Coffman",135.87,0.8316,0.3505,0.457,-7.81
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"Hanumankind, Kalmi",164.89,0.7951,0.9312,0.4191,-7.17
5MYFw4T2gy52pOGBN4EYHS,Stay Fly,Three 6 Mafia,133.4,0.5129,0.8315,0.3364,0
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,Adele,121.36,0.7717,0.4394,0.2716,-9.61
0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,Woodkid,124.91,0.4185,0.3937,0.4864,-3.45
24XihnoVPWXlKJ4BgXqjVM,It's ok I'm ok,Tate McRae,150.57,0.6062,0.7657,0.6237,-9.07
0J78YFrZsXpS04qW1IinkK,Good Time,The Dare,132.8,0.662,0.4427,0.4984,-8.57
2kZ0cv0J6lRQxep2nA3Ilm,CAVE (with Tove Lo),"Dom Dolla, Tove Lo",163.82,0.4976,0.6999,0.642,-7.55
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,155.64,0.61,0.4246,0.5366,-3.83
4E63weMCaNZuGPEFMnuEi8,exes,Tate McRae,196.28,0.9599,0.6721,0.4527,-6.13
44c9MsAwxoAdAYpCVRBAG1,think later,Tate McRae,149.23,0.6809,0.5213,0.5031,-5.45
36gcliMRX1vCpgnrZE3dFZ,10:35,"Tiësto, Tate McRae",135.61,0.4955,0.3715,0.2698,-12.35
2kzRSiyignH8yzPTrWvyPo,No Sleep,Wiz Khalifa,160.2,0.851,0.5835,0.2851,-5.29
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,116.97,0.5944,0.4554,0.2198,-7.88
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,160.2,0.6714,0.8549,0.4117,-6.54
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,"Kid Cudi, MGMT, Ratatat, Steve Aoki",128,0.7126,0.4622,0.3125,-5.18
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,154.8,0.7192,0.7647,0.4467,-4.57
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,95.93,0.7163,0.7825,0.2243,-4.85
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",137.79,0.5995,0.6593,0.1155,-1.81
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,141.79,0.7148,0.7055,0.3264,-12.34
1MFD6gdVDjFFMM8ItH9ZhI,White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Hollis, ScHoolboy Q",116.5,0.6787,0.8122,0.4842,-8.82
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,92.9,0.8591,0.7347,0.5874,-5.8
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,128,0.7173,0.4591,0.4795,-4.52
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,126.8,0.9327,0.5828,0.4799,-3.84
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,160.25,0.5985,0.9032,0.5043,-5.2
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),"The Script, will.i.am",170.1,0.9109,0.7337,0.0573,-7.66
3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,123,0.4444,0.6459,0.4084,-10.94
4H1ZiD0aytFHoOiosVmT1w,DONTTRUSTME,3OH!3,130,0.4495,0.4529,0.3041,-8.8
77ZdAoTHYoF6Umo76HFD4m,The Fighter,"Gym Class Heroes, Ryan Tedder",98.9,0.886,0.4846,0.5043,-4.59
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,147.2,0.4842,0.6936,0.5286,-9.02
5fWG4JDot8nHCte7gUdMUS,Pepas - David Guetta Remix - Radio Edit,"Farruko, David Guetta",154.24,0.6639,0.6822,0.3718,-6.51
4P6BuLsqtg5uISdE77ypI9,Ayy Ladies (feat. Tyga),"Travis Porter, Tyga",95.9,0.8912,0.7581,0.5195,-12.06
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,"SAINt JHN, Imanbek",141.74,0.4675,0.6061,0.5725,-7.37
0siYMEsGrzzzlWLXK5zJfS,BED,"Joel Corry, RAYE, David Guetta",177.31,0.8405,0.3727,0.7075,-3.63
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",142.98,0.7639,0.9234,0.5439,-3.79
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,163.47,0.4759,0.9044,0.546,-9.4
0csz09qS2n8Jo7LogHKu7j,Tondo,"Disclosure, Eko Roosevelt",166.13,0.8253,0.6907,0.6097,-8.93
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",129.84,0.7037,0.3959,0.528,-6.56
2ZEq4HT450Ye9IFGPTl9qV,Lonely,Joel Corry,124.16,0.804,0.6481,0.3789,-6.81
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"Joel Corry, MNEK",110.09,0.7927,0.7833,0.7909,-6.73
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,113.27,0.7704,0.4161,0.5823,-5.97
3QjpO5xOB9ErJ95AxT0h0r,Little Lion Man,Mumford & Sons,152.79,0.6741,0.8744,0.5155,-7.1
4ksheDQWyWfjG5ETO0aokW,Heaven On My Mind (with Sigala),"Becky Hill, Sigala",134.93,0.6959,0.6137,0.522,-8.54
6bQfNiqyCX7UaQSvVVGo4I,Shivers,Ed Sheeran,162.8,0.6084,0.6562,0.6633,-7.91
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,122.93,0.9377,0.772,0.3897,-9.18
6PERP62TejQjgHu81OHxgM,good 4 u,Olivia Rodrigo,174.65,0.8622,0.3731,0.2502,-7.95
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",146.22,0.4952,0.6627,0.5494,-5.48
7zx1i0jGcFwMBurajgKlO7,Black Magic,Jonasu,143.63,0.7697,0.4506,0.6236,-4.34
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),"Galantis, David Guetta, Little Mix",101.04,0.6808,0.7316,0.2814,-10.39
20on25jryn53hWghthWWW3,Do It To It,"ACRAZE, Cherish",132.58,0.7944,0.8599,0.0906,-3.3
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,119.43,0.6844,0.4404,0.7893,-6.64
7nHy10xEOC3WTzSaLWxlyL,Bananza (Belly Dancer),Mosimann,70,0.757,0.4447,0.3076,-5.38
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,119.5,0.7398,0.7302,0.4714,-8.6
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,139.16,0.8173,0.5533,0.3801,-2.26
3180WDzph4WrS4sLSNcGfa,Wings,Little Mix,121.83,0.7344,0.8297,0.1981,-4.9
0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),"Calvin Harris, Tom Grennan",128.83,0.7641,0.6855,0.2156,-0.99
2dy2C0StZ3yiEeb0Aoolcn,Bang Bang,"Rita Ora, Imanbek",144.94,0.6143,0.6606,0.4226,-6.77
2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,Beyoncé,129.47,0.86,0.4441,0.3027,-4.68
6clzeGvi1CFioMOolbAOlX,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)","Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams",125.24,0.8162,0.4028,0.5003,-8.04
3ck2KxuP99yTwWzdf8piiC,Cold Heart - Claptone Remix,"Elton John, Dua Lipa, Claptone",154.22,0.6617,0.9135,0.6076,-3.16
2Ze7IymEfWUEWMMJrP3KTz,Hollaback Girl,Kato,175.45,0.7496,0.3544,0.7061,-2.43
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",124.16,0.8759,0.3804,0.8405,-3.88
1ZRblW8yUDxpcF4gvk5BSC,No Diggity,Mosimann,93.91,0.849,0.4617,0.5629,-8.4
1a4CELt8vGuKBFZ8hVDMJU,Low (feat. Victor Perry),"Tom Enzy, Victor Perry",153.73,0.9478,0.8061,0.6111,-4.22
2Z71PZlOeF9YVze4hy1A1a,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",117.65,0.8017,0.8656,0.4517,-3.07
5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,92.9,0.7369,0.5826,0.8699,-6.8
6IlL9Xlnm0Oq6wXSe6TH9v,Used To This,"Wilkinson, Issey Cross",148.67,0.7673,0.3577,0.7587,-3.03
6xg4Auc6lQ75fTuzckPdMF,Drivers License,"Karma Child, WISEKIDS",157.68,0.4458,0.3058,0.649,-6.32
7oahNRcO0CxOOQWlqpuH40,Mind Blown,Syn Cole,132.83,0.8382,0.7836,0.9829,-6.44
5L3o8IfmlLhxGcSnXQIHcz,Hometown Glory - High Contrast Remix,"Adele, High Contrast",172.99,0.8278,0.6809,0.6273,-8.81
51ODNNDZm21HU7wI7cccRr,Latch,"Disclosure, Sam Smith",122,0.918,0.8145,0.5376,-1.75
0YORgvqP1MotwCnDZzOwII,I Wish (feat. Mabel),"Joel Corry, Mabel",93.12,0.765,0.7332,0.6425,-3.0
2xsFQqgLKbYZNUVsbxtwpo,Fly Away (Jonas Blue Remix),Tones And I,176.72,0.8823,0.7706,0.4146,-13.56
37tIjf3LEdIfYRu9nl69bV,Sweet Melody - PS1 Remix,"Little Mix, PS1",139.42,0.4371,0.6313,0.438,-4.1
5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,"Mabel, Blinkie",123.05,0.7782,0.6902,0.7408,-9.09
4HpgUlwIh3JbSW4r8C2SmP,Smile - Joel Corry Remix,"Katy Perry, Joel Corry",127.82,0.7806,0.5804,0.2822,-8.23
6e8Ou0wiqAzIpWb2eSxll8,Miami,Will Smith,108.2,0.9225,0.5148,0.7006,-5.31
30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,154.63,0.3412,0.6617,0.5171,-8.21
3QTDzwSkRW04FVPo6COm0H,You're Such A,Hailee Steinfeld,131.17,0.7139,0.6866,0.727,-4.27
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"JAY-Z, Alicia Keys",173,0.862,0.2117,0.7048,0
0iwsQWgtjSq2kUXuZwTDAL,Home with You,Madison Beer,92.26,0.7131,0.6293,0.6113,-8.62
7gKIt3rDGIMJDFVSPBnGmj,Super Bass,Nicki Minaj,126.82,0.6821,0.7597,0.5819,-4.93
2Xcvt8NRLw0xbB3ClfW8MI,Temporary Fix,One Direction,146.1,0.4339,0.597,0.349,-10.57
2IDHoSlbG0CKH9rhq68wTb,Say My Name - RAC Mix,"ODESZA, Zyra, RAC",114.8,0.395,0.6601,0.5696,-10.44
26uWcFPeunNydCH7rl7nyA,Keeping Your Head Up - Jonas Blue Remix; Radio Edit [Radio Edit],"Birdy, Jonas Blue",121.96,0.8481,0.9188,0.6305,-6.08
6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,"Taylor Swift, Kendrick Lamar",170.14,0.8663,0.8539,0.2334,-11.57
5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Grandmaster Melle Mel, Grandmaster Caz, Kool Moe Dee, Eric Nally",109.7,0.6631,0.4201,0.7501,-13.18
2H3y6FYYmmu7wSHy9fqC8f,Down & Out,Kid Cudi,139.69,0.8868,0.6734,0.5908,-8.98
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,117.7,0.8995,0.5634,0.6837,-4.71
6HkmOvGpoYrJ1BdppBNp2t,Barbra Streisand,"Duck Sauce, A-Trak, Armand Van Helden",156.56,0.7601,0.6846,0.5396,-3.15
0RC4QgdYTeCCa02PbXjd8r,Pumpin Blood - The Jane Doze Remix,"NONONO, The Jane Doze",128,0.701,0.7497,0.6978,-7.99
5h2nC1QYVpK0AJra70Ja3p,L.A.LOVE (la la) [feat. YG],"Fergie, YG",110.89,0.7239,0.2257,0.3852,-8.07
4SoXQCrPQplashFebNaUw3,Get It Right,"Diplo, MØ",131.43,0.6461,0.7036,0.4042,-7.16
4qABfS1RaGVXdBhj2BQyhO,Runaway (U & I),Galantis,126,0.7363,0.5734,0.7363,-8.28
6r2BECwMgEoRb5yLfp0Hca,Born This Way,Lady Gaga,195.26,0.6722,0.7602,0.1119,-7.36
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,122,0.8711,0.4567,0.6049,-8.94
6I3KeXBT0E9MoMqYz8srVq,White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, Hollis, ScHoolboy Q",116.5,0.4704,0.7009,0.4652,-0.7
7dhyhMtWWJNYWmE4N5XiEA,Sunday Morning (feat. Josie Dunne),"Matoma, Josie Dunne",124.16,0.7309,0.4594,0.2896,-3.57
7FjZU7XFs7P9jHI9Z0yRhK,So Close,"NOTD, Felix Jaehn, Captain Cuts, Georgia Ku",124.91,0.4801,0.292,0.271,-0.47
7ti4qMC7xYQeh1uRzj5XuM,Pumpin Blood,NONONO,119.1,0.6872,0.7631,0.6932,-4.2
2yEHX6MqAXPyD7bm47A2Br,Pump It Louder,"Tiësto, Black Eyed Peas",119.66,0.7861,0.7103,0.4661,-5.58
3QzbEvmnuZIONNv82PylZb,Our Own House,MisterWives,129.26,0.6157,0.5128,0.4815,-9.14
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",128,0.7901,0.4969,0.5399,-8.41
16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),"Cobra Starship, Sabi",132.1,0.8679,0.6573,0.7182,-4.11
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,128,0.6136,0.6136,0.31,-9.71
7e44z4wOjkllaD8eulUeMd,Truffle Butter,"Nicki Minaj, Drake, Lil Wayne",123.75,0.9618,0.7199,0.5226,-4.94
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",143.06,0.6946,0.5522,0.5549,-1.33
3cHyrEgdyYRjgJKSOiOtcS,Timber,"Pitbull, Kesha",130,0.7122,0.5525,0.2853,-6.56
6KBYk8OFtod7brGuZ3Y67q,Misery,Maroon 5,102.8,0.8915,0.8911,0.3987,-6.11
0am001WwFBVGDGLwRh3ixi,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",120.9,0.8358,0.5382,0.4715,-9.08
5CSKbHjpqborGnlzagyaDo,Love Again,Dua Lipa,99.82,0.6242,0.774,0.5827,-7.72
5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,OneRepublic,164.4,0.7673,0.6522,0.6372,-11.65
5UncbfPKpWlxsWWyhmM87l,Physical,Dua Lipa,147.13,0.6605,0.5776,0.3527,-4.76
2CZi8d774dBB0wiuWMIpr8,Miss Independent,Kelly Clarkson,175.9,0.8744,0.4472,0.2613,-3.96
5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),"B.o.B, Rivers Cuomo",164.7,0.4342,0.7318,0.434,-1.23
5Qy6a5KzM4XlRxsNcGYhgH,6 Foot 7 Foot,"Lil Wayne, Cory Gunz",168.1,0.3866,0.7653,0.5488,-1.57
45CYItXhLXx3hdKDeWZBXy,Collard Greens,"ScHoolboy Q, Kendrick Lamar",153.7,0.8052,0.6761,0.5661,-4.77
2siqSsVoviIIkwb9D4A9wj,Remember Why You Started,"Fearless Motivation, Alpha, Brendan Woodroff, Jones 2.0",170.14,0.8877,0.4953,0.3099,-4.69
2fWSwWmKRuyioqIzOzuQGo,Beast - Southpaw Remix,"Rob Bailey & The Hustle Standard, Busta Rhymes, KXNG Crooked, Tech N9ne",144.05,0.7884,0.6384,0.5655,-9.53
3vMtLNMANvkPuDthcLuQzJ,Struggle Made Me Stronger,"Fearless Motivation, Alpha",118.29,0.561,0.4383,0.2265,-5.69
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,141.69,0.6711,0.9211,0.4358,-6.83
6NVSAmEGgPKyfMhT3ICcTP,I Never Give Up,"Fearless Motivation, R Reed, Pendo46",170.09,0.7387,0.5563,0.8022,0
1ENoLRPD4fkrqZJ23MVU5b,Watch Me Bleed (William Wallace Version),"Fearless Motivation, The Julianno",94.23,0.7844,0.8556,0.1724,-7.59
52KlXDEkCkgZxuMjSqzY4L,Last Resort (Reloaded),"Papa Roach, Jeris Johnson",187.9,0.9257,0.6795,0.4456,-1.68
4r2HXKY1QjrdT1uPf82maG,What I Live For,Rob Bailey & The Hustle Standard,140.86,0.4458,0.8462,0.7089,-5.27
3OyzbAEwM8ildhK9mtF3DV,Go Hunt Your Dream,Fearless Motivation,97.91,0.9326,0.6373,0.7018,-8.27
7lDKPYiPQq7ihuNpLlUc47,Stand Alone (Alpha Version),"Fearless Motivation, Alpha",143.2,0.9078,0.4753,0.7252,-1.93
3MSqGnjKOFs6oQrFeiJ0BY,Never Give Up,NEFFEX,144.78,0.9847,0.6384,0.5372,-3.75
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,95,0.405,0.8507,0.1858,-5.04
